split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.4851005745799684,0.3786603042269929,0.5915408449329439,True,True,30.0001875,0.7324820756912231,6.049083367543062e-06,0.7036550045013428,5.725007213186473e-06,0.3491330146789551,0.9999901652336121,0.029178455471992493,0.8722772598266602
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.5453809822367017,0.5589104724398524,0.5318514920335511,True,True,30.0001875,0.7205712795257568,1.4028123587195296e-06,0.6934335231781006,1.3205831237428356e-06,0.36069679260253906,0.9999969601631165,0.019314847886562347,0.8513055443763733
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.42675659976096875,0.4260427101368623,0.4274704893850752,True,True,30.013375,0.7104520797729492,2.034702447417658e-06,0.6869124174118042,1.912696006911574e-06,0.3974672853946686,0.9999949336051941,0.022306591272354126,0.8582315444946289
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.007349161799843626,0.007349161799843626,,False,True,6.71,0.6998598575592041,0.042026273906230927,0.7097043395042419,0.04119148105382919,0.8916176557540894,0.690933108329773,0.8254964351654053,0.024244491010904312
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.00530686127157423,0.00530686127157423,,False,True,7.145,0.7379360795021057,0.5843943953514099,0.7423755526542664,0.5971968770027161,0.9449802041053772,0.11658403277397156,0.8603554964065552,0.027136817574501038
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF3,False,1.0,1.0,0.0,1.0,0.0,0.9509302252361143,0.9985118110828869,0.9033486393893417,True,True,8.1850625,0.7841442227363586,0.5186542272567749,0.7855097651481628,0.5311739444732666,0.9756851196289062,0.12432865798473358,0.8099830746650696,0.038038965314626694
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.012188281019998807,0.014269684715813915,0.010106877324183697,True,True,7.855,0.7297819256782532,0.5579889416694641,0.733423113822937,0.5602095127105713,0.9433438777923584,0.36708956956863403,0.8001222610473633,0.019277924671769142
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.7902945061296545,0.7756384896381936,0.8049505226211153,True,True,30.013375,0.7156060934066772,1.2136171108068083e-06,0.691387414932251,1.1431377515691565e-06,0.3909882605075836,0.9999980926513672,0.025356486439704895,0.8626102805137634
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.13224248427741778,0.013721454832341612,0.25076351372249395,True,True,11.3015625,0.6555956602096558,0.6487991213798523,0.6636239290237427,0.6408394575119019,0.9517046809196472,0.5026133060455322,0.7208820581436157,0.07618728280067444
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9997509748972219,0.9997509748972219,,False,True,5.2684375,0.7313668131828308,0.46776142716407776,0.7311565279960632,0.4746229350566864,0.9138226509094238,0.055933866649866104,0.8030096292495728,0.02763161063194275
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_4,False,0.0,0.0,0.0,0.0,1.0,0.24097465401981277,0.22074080968001936,0.2612084983596062,True,True,30.013375,0.688038170337677,5.391088780015707e-05,0.6691110134124756,5.171469456399791e-05,0.4523869752883911,0.9999615550041199,0.03925926983356476,0.8493850827217102
codec_resample12_q12,codec_resample12_q12,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.03559039238531924,0.03559039238531924,,False,True,1.9585625,0.6463926434516907,0.3994314968585968,0.661371648311615,0.3830990493297577,0.959203839302063,0.03747672960162163,0.7659385204315186,0.026714304462075233
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF5,False,1.0,1.0,0.0,1.0,0.0,0.9980074140438344,0.9975935500276842,0.9984212780599845,True,True,9.41575,0.7681148648262024,0.5728760957717896,0.7745314836502075,0.5866090655326843,0.9758470058441162,0.10677579045295715,0.8172155618667603,0.04289362579584122
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::A01::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.2403811525453991,0.1444482484518735,0.3363140566389247,True,True,31.942,0.6463139653205872,0.00011022397666238248,0.6551891565322876,0.00010509512503631413,0.6932026743888855,0.9997715950012207,0.08256381750106812,0.7124776840209961
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9995735333607003,0.9995735333607003,,False,True,8.1293125,0.7539598941802979,0.44942542910575867,0.7563381195068359,0.45989155769348145,0.9292182326316833,0.05487371236085892,0.6272933483123779,0.03160540759563446
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9965551609228278,0.9965551609228278,,False,True,3.46025,0.6785184741020203,0.40072205662727356,0.6980833411216736,0.38987621665000916,0.9767879247665405,0.05129740387201309,0.8287864327430725,0.009074989706277847
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9962999847838013,0.9962999847838013,,False,True,3.1421875,0.6660330891609192,0.3678751289844513,0.687673032283783,0.35324808955192566,0.9752066731452942,0.03999563306570053,0.792264997959137,0.015553787350654602
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.8404189064636295,0.9548913120542313,0.7259465008730277,True,True,30.013375,0.7089393138885498,3.3841715776361525e-06,0.684263288974762,3.2090702006826177e-06,0.3946695029735565,0.9999947547912598,0.01757996901869774,0.8966946601867676
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.998112742838734,0.998112742838734,,False,True,3.8740625,0.6851000785827637,0.4073561728000641,0.7004920244216919,0.3999807834625244,0.9693006277084351,0.052569303661584854,0.7867076396942139,0.012073641642928123
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.020257116142207002,0.011584676820577849,0.028929555463836153,True,True,12.225,0.7029080390930176,0.20525403320789337,0.7155864238739014,0.20030663907527924,0.9547629356384277,0.2692997455596924,0.8173902034759521,0.02015335112810135
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.18491908124710849,0.14799812798151896,0.22184003451269804,True,True,30.013375,0.6344361305236816,3.85249950340949e-06,0.6373480558395386,3.784908358284156e-06,0.6791434288024902,0.9999988675117493,0.020246820524334908,0.7489908337593079
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9994494413804073,0.9994494413804073,,False,True,2.1826875,0.6961425542831421,0.4836869537830353,0.7151086330413818,0.47950664162635803,0.9818297624588013,0.05465390905737877,0.7904350161552429,0.045116126537323
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.9983430364032492,0.9983430364032492,,False,True,7.3955625,0.7612680792808533,0.4844098687171936,0.7666671276092529,0.4952559173107147,0.9659109115600586,0.11431403458118439,0.781106173992157,0.02859216183423996
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.7696876519261402,0.7696876519261402,,False,True,6.2533125,0.7721925973892212,0.47541919350624084,0.778160035610199,0.48520398139953613,0.9802124500274658,0.10796424746513367,0.8196720480918884,0.030138444155454636
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.3376113145769526,0.36028226362337734,0.3149403655305278,True,True,30.0001875,0.6767905950546265,9.026721818372607e-05,0.6635926961898804,8.757035539019853e-05,0.48675596714019775,0.9997305870056152,0.029785281047225,0.8687922358512878
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF3,False,1.0,1.0,0.0,1.0,0.0,0.9921003340834295,0.9874393472152873,0.9967613209515717,True,True,8.347625,0.7774154543876648,0.49362772703170776,0.782852292060852,0.5047470927238464,0.9807330369949341,0.11856577545404434,0.8321241140365601,0.02845783531665802
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.99710969485798,0.99710969485798,,False,True,2.6464375,0.6506662964820862,0.413236141204834,0.6769372820854187,0.3987228572368622,0.9759833216667175,0.04506109654903412,0.7613750696182251,0.034755829721689224
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::A02::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9096638342278309,0.989219028513577,0.8301086399420848,True,True,8.1493125,0.6918623447418213,0.982470691204071,0.7058374285697937,0.982597827911377,0.8499470949172974,0.9139740467071533,0.23402155935764313,0.031209025532007217
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::A02::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9601929495563726,0.9601929495563726,,False,True,7.5749375,0.6609518527984619,0.9984298348426819,0.6772170662879944,0.9984214305877686,0.8340402245521545,0.9978629946708679,0.5170438289642334,0.04807547852396965
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.012238868370233883,0.012238868370233883,,False,True,5.57,0.7183099389076233,0.25965893268585205,0.7240432500839233,0.25712066888809204,0.9675734043121338,0.2890298366546631,0.8551266193389893,0.03516120836138725
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::bonafide::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.45941979378481373,0.10807684007299587,0.8107627474966316,True,True,9.268875,0.6785069704055786,0.693964958190918,0.6902104020118713,0.6906037330627441,0.9653218388557434,0.435721755027771,0.6580149531364441,0.023218397051095963
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.1324717048818896,0.14751745323138774,0.11742595653239148,True,True,30.013375,0.6911188364028931,0.0001478443737141788,0.6787374019622803,0.00014316770830191672,0.5109439492225647,0.9994966387748718,0.20528948307037354,0.879000723361969
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9946517682770876,0.9946517682770876,,False,True,2.4985,0.6384176015853882,0.41206473112106323,0.6617000102996826,0.39510196447372437,0.9702849388122559,0.03876766934990883,0.7539046406745911,0.02343747206032276
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF5,False,1.0,1.0,0.0,1.0,0.0,0.9982598630819043,0.9982598630819043,,False,True,6.3275,0.7672426700592041,0.5360180735588074,0.7722116112709045,0.5496675372123718,0.973115086555481,0.09424547106027603,0.7831325531005859,0.037506427615880966
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.5352641420665657,0.7142368417175957,0.3562914424155356,True,True,30.013375,0.6706054210662842,0.00012974160199519247,0.658039927482605,0.00012857691035605967,0.5014748573303223,0.9999284148216248,0.016074450686573982,0.7126844525337219
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.9935603617065087,0.9964950654340257,0.9906256579789917,True,True,8.52175,0.7587013244628906,0.48576411604881287,0.7643557786941528,0.49346762895584106,0.9782751798629761,0.09746251255273819,0.8081557750701904,0.03073248639702797
codec_resample12_q12,codec_resample12_q12,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.02822995283031556,0.02822995283031556,,False,True,3.5368125,0.724633514881134,0.42431727051734924,0.7359628677368164,0.42030930519104004,0.9760578274726868,0.07176177203655243,0.8752028346061707,0.014006298966705799
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::WF4::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.10205596466180836,0.10867845212844705,0.09543347719516965,True,True,33.3919375,0.6876220703125,0.00010656336235115305,0.6775506138801575,0.0001043944139382802,0.5764657855033875,0.9998421669006348,0.04761723056435585,0.8918487429618835
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.1652801111305784,0.07735393160639495,0.2532062906547618,True,True,30.013375,0.6577199697494507,1.6213458353675492e-09,0.6455966234207153,1.4963046357507892e-09,0.49843931198120117,1.0,0.3129331171512604,0.8104205131530762
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_4,False,0.0,0.0,0.0,0.0,1.0,0.30050687130580467,0.254045508004496,0.3469682346071133,True,True,30.6489375,0.6757862567901611,1.2377373423078097e-05,0.6626425981521606,1.1897158401552588e-05,0.5078060626983643,0.999978244304657,0.04731552675366402,0.8380183577537537
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.023094346089660954,0.012021268586480532,0.034167423592841376,True,True,10.25,0.7130007147789001,0.02355455607175827,0.7243142127990723,0.022963427007198334,0.9184540510177612,0.8325568437576294,0.7762026786804199,0.022988855838775635
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::bonafide::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.2828437366668803,0.2828437366668803,,False,True,5.8256875,0.719279944896698,0.7578595876693726,0.7243178486824036,0.7568570375442505,0.9527437686920166,0.6210033297538757,0.6155643463134766,0.47622811794281006
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.4148869113918814,0.38469819480198614,0.44507562798177663,True,True,30.013375,0.6621843576431274,2.7200021577300504e-05,0.6629582643508911,2.6334975700592622e-05,0.6635457873344421,0.9999494552612305,0.01771209016442299,0.8972299695014954
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0391426613308054,0.049882021340077576,0.028403301321533226,True,True,8.17,0.7013226747512817,0.5454989671707153,0.705517053604126,0.5573699474334717,0.8744783401489258,0.10804958641529083,0.7942066192626953,0.015609657391905785
codec_resample12_q12,codec_resample12_q12,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.88681885482014,0.88681885482014,,False,True,4.48175,0.7265283465385437,0.9999157190322876,0.713891863822937,0.9999068975448608,0.5392783284187317,0.9999676942825317,0.016860106959939003,0.026131855323910713
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_4,False,0.0,0.0,0.0,0.0,1.0,0.16322308775657327,0.20395662754744415,0.12248954796570238,True,True,29.932,0.6692579984664917,0.0013093814486637712,0.6608611345291138,0.0012811410706490278,0.5507065653800964,0.9969403743743896,0.13033273816108704,0.8725724220275879
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9967092339992208,0.998024278546947,0.9953941894514947,True,True,9.99625,0.7788212299346924,0.5069774389266968,0.7849246263504028,0.5182541012763977,0.9853041172027588,0.1243322342634201,0.8189170956611633,0.03775354102253914
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.012135617366201418,0.012135617366201418,,False,True,3.02,0.7253044843673706,0.3110434412956238,0.7343617081642151,0.30062833428382874,0.9861738681793213,0.1362943947315216,0.8568897843360901,0.03180265799164772
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.998935881349526,0.998935881349526,,False,True,2.3791875,0.7136055827140808,0.41149625182151794,0.7317888140678406,0.40292543172836304,0.9843143224716187,0.04177073389291763,0.7528639435768127,0.042540110647678375
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.010649767657898606,0.012817083796721349,0.008482451519075864,True,True,10.07,0.7375860214233398,0.3650961220264435,0.7499176263809204,0.36140263080596924,0.9799247980117798,0.116095170378685,0.7664648294448853,0.017997704446315765
codec_resample12_q12,codec_resample12_q12,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.061378799890921314,0.061378799890921314,,False,True,3.9654375,0.7636045217514038,0.4272077977657318,0.7715764045715332,0.42957037687301636,0.985456645488739,0.08303852379322052,0.7680166363716125,0.015317491255700588
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.006684721508361231,0.006684721508361231,,False,True,4.4,0.7298868298530579,0.5669728517532349,0.7360090613365173,0.5767908096313477,0.9520013928413391,0.09759800881147385,0.8368151187896729,0.03763291612267494
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997914740097353,0.9997914740097353,,False,True,1.870875,0.6927747130393982,0.42510348558425903,0.7155048847198486,0.414490669965744,0.9843388795852661,0.03773196414113045,0.7501906752586365,0.03553537651896477
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.8258232438023205,0.735252877132155,0.916393610472486,True,True,9.0745625,0.7551292181015015,0.49613285064697266,0.7636622786521912,0.5055235028266907,0.9783557653427124,0.12171979993581772,0.8163270950317383,0.028484560549259186
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9998107745610468,0.9998107745610468,,False,True,3.417375,0.7545020580291748,0.553617000579834,0.7654609680175781,0.5669894814491272,0.9720981121063232,0.03913953900337219,0.8501599431037903,0.013447314500808716
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01066138519802173,0.00901740922331154,0.012305361172731918,True,True,12.535,0.738081693649292,0.3195156157016754,0.7449820041656494,0.31580886244773865,0.9805825352668762,0.19858795404434204,0.7961142063140869,0.024632513523101807
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.582085295239573,0.5514430668026519,0.612727523676494,True,True,30.4009375,0.7393998503684998,1.713460164864955e-07,0.7105128765106201,1.6073943243100075e-07,0.32905521988868713,0.9999997019767761,0.020782696083188057,0.8329944014549255
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9991015614893937,0.9991015614893937,,False,True,4.66725,0.7573440670967102,0.5387483835220337,0.7645407319068909,0.5517420768737793,0.9701645374298096,0.11145275086164474,0.7754619717597961,0.04044641926884651
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.056123323055096805,0.09410227006157752,0.018144376048616087,True,True,16.54,0.6948491334915161,0.505634605884552,0.7085849642753601,0.5034792423248291,0.9849816560745239,0.3096529543399811,0.7275481820106506,0.018658293411135674
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF5,False,1.0,1.0,0.0,1.0,0.0,0.9734234552544816,0.9734234552544816,,False,True,3.61075,0.7757763266563416,0.4639963209629059,0.7830276489257812,0.4697791635990143,0.9889016151428223,0.10258244723081589,0.8116371631622314,0.01910153590142727
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.43939311515990587,0.47402001030221264,0.4047662200175991,True,True,30.013375,0.6716753840446472,4.560679833787162e-09,0.6546643972396851,4.2746406414551075e-09,0.4689079225063324,1.0,0.020009512081742287,0.8110387921333313
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.1371096211042457,0.20355202781513357,0.07066721439335785,True,True,30.013375,0.665975034236908,1.410389955935898e-07,0.6511656045913696,1.3268737575344858e-07,0.46449244022369385,0.9999998211860657,0.06047932431101799,0.8348779082298279
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.03687593131228574,0.013163733672251238,0.06058812895232024,True,True,27.88,0.706070065498352,0.48632535338401794,0.716037392616272,0.4838719367980957,0.9849786758422852,0.30339357256889343,0.7214412689208984,0.02125404216349125
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.018987131740603888,0.019740586119493142,0.018233677361714634,True,True,10.17,0.6981155872344971,0.4815678596496582,0.7085318565368652,0.48045215010643005,0.9833460450172424,0.3410802483558655,0.7935922741889954,0.024051565676927567
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.017752693785770778,0.01786866894076745,0.017636718630774106,True,True,12.985,0.7379089593887329,0.2721754312515259,0.747637152671814,0.2665461003780365,0.9669310450553894,0.13645413517951965,0.7116594314575195,0.01985575444996357
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_4,False,0.0,0.0,0.0,0.0,1.0,0.32970767488259156,0.27292279101299544,0.38649255875218763,True,True,30.013375,0.6693862676620483,0.00036129512591287494,0.6730481386184692,0.0003475949924904853,0.7176632285118103,0.9991352558135986,0.16601328551769257,0.7967090606689453
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.014610989234694281,0.020015314238817195,0.009206664230571367,True,True,10.65,0.7518552541732788,0.27657759189605713,0.7596065998077393,0.2712397575378418,0.966286301612854,0.13498196005821228,0.7798768281936646,0.022148318588733673
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02269664117885047,0.02269664117885047,,False,True,2.04,0.654895544052124,0.3433830142021179,0.6767780780792236,0.32822316884994507,0.9616965651512146,0.09336810559034348,0.879748523235321,0.03181774914264679
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.008009209684546287,0.008930831996363185,0.007087587372729388,True,True,10.81,0.713821291923523,0.18085825443267822,0.7196378707885742,0.17717720568180084,0.9282641410827637,0.2623511552810669,0.7878158092498779,0.022220835089683533
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.015961021455299488,0.01858574386248556,0.013336299048113414,True,True,15.15,0.7299777269363403,0.350716233253479,0.7362671494483948,0.3475158214569092,0.9728926420211792,0.15176239609718323,0.8275978565216064,0.031156416982412338
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.5080943300331867,0.5960806798849136,0.42010798018145984,True,True,30.013375,0.6895948648452759,5.151831373950699e-06,0.6687170267105103,4.9019909056369215e-06,0.42198631167411804,0.9999904632568359,0.03926900774240494,0.8818195462226868
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.029512355671359708,0.029512355671359708,,False,True,2.59,0.6586397290229797,0.4028702974319458,0.6802840232849121,0.38991889357566833,0.9781453609466553,0.07431068271398544,0.6669654250144958,0.018565861508250237
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.5929890954061385,0.6985141414818984,0.4874640493303786,True,True,30.013375,0.6357556581497192,2.7375002900953405e-05,0.6484810709953308,2.5890707547659986e-05,0.8894158005714417,0.9999728202819824,0.01572868786752224,0.7422652840614319
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9991972463737613,0.9991972463737613,,False,True,3.3785625,0.7371919751167297,0.43062376976013184,0.7470517754554749,0.4295830726623535,0.9799121022224426,0.09340471029281616,0.8224974870681763,0.016093486919999123
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.1751264127263774,0.1751264127263774,,False,True,4.9994375,0.7738791704177856,0.47985950112342834,0.7787845730781555,0.49048036336898804,0.9794409275054932,0.10847996175289154,0.8026124835014343,0.030650101602077484
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.009928311287383487,0.009928311287383487,,False,True,6.76,0.7462524771690369,0.24401389062404633,0.7514090538024902,0.24178676307201385,0.9529896974563599,0.19006939232349396,0.8453662395477295,0.028517836704850197
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9926335415644709,0.9926335415644709,,False,True,1.975625,0.6257041692733765,0.36695197224617004,0.6544561982154846,0.3451969027519226,0.9650474190711975,0.03982695937156677,0.8399182558059692,0.02469651959836483
codec_resample12_q12,codec_resample12_q12,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.01924272752144321,0.01924272752144321,,False,True,4.0055,0.7230087518692017,0.43455037474632263,0.7315874099731445,0.437160849571228,0.9590595364570618,0.07503746449947357,0.7636728286743164,0.020238034427165985
codec_resample12_q12,codec_resample12_q12,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,True,0.0,0.0,0.0,1.0,1.0,0.5476263780973092,0.5168073969264312,0.5784453592681872,True,True,30.013375,0.6404573917388916,3.5584398574428633e-06,0.6387711763381958,3.4115519156330265e-06,0.5864166617393494,0.9999988675117493,0.020475169643759727,0.717155933380127
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.5589865597334538,0.6712324662803995,0.44674065318650824,True,True,30.013375,0.6445565223693848,3.914962576345715e-07,0.6393469572067261,3.65554654990774e-07,0.5672062039375305,0.9999995231628418,0.021661965176463127,0.8062788844108582
codec_resample12_q12,codec_resample12_q12,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9185417299549522,0.9185417299549522,,False,True,5.1795625,0.7299621105194092,0.9998216032981873,0.7175493240356445,0.9998070597648621,0.5395277142524719,0.9998883008956909,0.013493942096829414,0.009625530801713467
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.36940138219063967,0.29301393872735704,0.44578882565392236,True,True,30.013375,0.6780516505241394,3.641050716396421e-05,0.6611943244934082,3.5001790820388123e-05,0.4582902193069458,0.9999387860298157,0.01757071167230606,0.8729097843170166
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.038580402894344126,0.03540942304884384,0.04175138273984441,True,True,17.665,0.7131086587905884,0.5242609977722168,0.7140038013458252,0.532628059387207,0.8799124360084534,0.1353714019060135,0.7960104942321777,0.020856820046901703
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.08028539261913044,0.06889679396886414,0.09167399126939674,True,True,30.013375,0.6768430471420288,8.397113049340987e-08,0.6613752841949463,7.916647604133686e-08,0.48194369673728943,1.0,0.022594621405005455,0.8616927266120911
